@relation 'dataset-weka.filters.unsupervised.instance.imagefilter.SimpleColorHistogramFilter-DC:\\Users\\ngocl\\eclipse-workspace\\datn-be-weka.filters.unsupervised.attribute.Remove-R1'

@attribute 'RGB Color Histogram0' numeric
@attribute 'RGB Color Histogram1' numeric
@attribute 'RGB Color Histogram2' numeric
@attribute 'RGB Color Histogram3' numeric
@attribute 'RGB Color Histogram4' numeric
@attribute 'RGB Color Histogram5' numeric
@attribute 'RGB Color Histogram6' numeric
@attribute 'RGB Color Histogram7' numeric
@attribute 'RGB Color Histogram8' numeric
@attribute 'RGB Color Histogram9' numeric
@attribute 'RGB Color Histogram10' numeric
@attribute 'RGB Color Histogram11' numeric
@attribute 'RGB Color Histogram12' numeric
@attribute 'RGB Color Histogram13' numeric
@attribute 'RGB Color Histogram14' numeric
@attribute 'RGB Color Histogram15' numeric
@attribute 'RGB Color Histogram16' numeric
@attribute 'RGB Color Histogram17' numeric
@attribute 'RGB Color Histogram18' numeric
@attribute 'RGB Color Histogram19' numeric
@attribute 'RGB Color Histogram20' numeric
@attribute 'RGB Color Histogram21' numeric
@attribute 'RGB Color Histogram22' numeric
@attribute 'RGB Color Histogram23' numeric
@attribute 'RGB Color Histogram24' numeric
@attribute 'RGB Color Histogram25' numeric
@attribute 'RGB Color Histogram26' numeric
@attribute 'RGB Color Histogram27' numeric
@attribute 'RGB Color Histogram28' numeric
@attribute 'RGB Color Histogram29' numeric
@attribute 'RGB Color Histogram30' numeric
@attribute 'RGB Color Histogram31' numeric
@attribute 'RGB Color Histogram32' numeric
@attribute 'RGB Color Histogram33' numeric
@attribute 'RGB Color Histogram34' numeric
@attribute 'RGB Color Histogram35' numeric
@attribute 'RGB Color Histogram36' numeric
@attribute 'RGB Color Histogram37' numeric
@attribute 'RGB Color Histogram38' numeric
@attribute 'RGB Color Histogram39' numeric
@attribute 'RGB Color Histogram40' numeric
@attribute 'RGB Color Histogram41' numeric
@attribute 'RGB Color Histogram42' numeric
@attribute 'RGB Color Histogram43' numeric
@attribute 'RGB Color Histogram44' numeric
@attribute 'RGB Color Histogram45' numeric
@attribute 'RGB Color Histogram46' numeric
@attribute 'RGB Color Histogram47' numeric
@attribute 'RGB Color Histogram48' numeric
@attribute 'RGB Color Histogram49' numeric
@attribute 'RGB Color Histogram50' numeric
@attribute 'RGB Color Histogram51' numeric
@attribute 'RGB Color Histogram52' numeric
@attribute 'RGB Color Histogram53' numeric
@attribute 'RGB Color Histogram54' numeric
@attribute 'RGB Color Histogram55' numeric
@attribute 'RGB Color Histogram56' numeric
@attribute 'RGB Color Histogram57' numeric
@attribute 'RGB Color Histogram58' numeric
@attribute 'RGB Color Histogram59' numeric
@attribute 'RGB Color Histogram60' numeric
@attribute 'RGB Color Histogram61' numeric
@attribute 'RGB Color Histogram62' numeric
@attribute 'RGB Color Histogram63' numeric
@attribute class {Sofa,BanGhe,Giuong,Ke}

@data
232,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,41,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,48,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,255,BanGhe
177,4,0,0,29,52,0,0,0,0,0,0,0,0,0,0,63,1,0,0,59,131,2,0,0,3,6,1,0,0,0,0,0,0,0,0,31,96,1,0,0,103,255,58,0,0,6,44,0,0,0,0,0,1,0,0,0,51,118,13,0,0,58,119,BanGhe
242,5,0,0,5,7,0,0,0,0,0,0,0,0,0,0,30,4,0,0,17,92,5,0,0,5,7,0,0,0,0,0,0,0,0,0,1,23,4,0,0,20,94,5,0,0,5,9,0,0,0,0,0,0,0,0,0,1,25,4,0,0,33,255,BanGhe
94,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,39,0,0,0,37,66,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,99,0,0,0,44,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,BanGhe
102,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,38,0,0,0,33,60,1,0,0,0,9,0,0,0,0,0,0,0,0,0,12,93,0,0,0,47,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,BanGhe
225,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,63,3,0,0,48,74,3,0,0,0,3,0,0,0,0,0,0,0,0,0,15,91,1,0,0,60,200,12,0,0,7,8,0,0,0,0,0,0,0,0,0,24,156,13,0,0,117,255,BanGhe
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,23,0,0,2,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,19,0,0,0,240,255,BanGhe
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,101,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,0,0,0,68,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,13,BanGhe
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,17,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,0,0,100,255,BanGhe
102,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,38,0,0,0,33,60,1,0,0,0,9,0,0,0,0,0,0,0,0,0,12,93,0,0,0,47,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,BanGhe
154,1,0,0,8,16,0,0,0,0,0,0,0,0,0,0,34,0,0,0,35,128,5,0,0,1,15,0,0,0,0,0,0,0,0,0,11,79,1,0,0,53,255,14,0,0,0,5,0,0,0,0,0,0,0,0,0,6,29,1,0,0,10,27,BanGhe
107,3,0,0,17,25,0,0,0,0,0,0,0,0,0,0,37,1,0,0,42,95,3,0,0,2,15,0,0,0,0,0,0,0,0,0,14,98,3,0,0,57,255,14,0,0,1,2,0,0,0,0,0,0,0,0,0,1,14,0,0,0,3,6,BanGhe
255,6,0,0,6,7,0,0,0,0,0,0,0,0,0,0,28,5,0,0,18,102,5,0,0,6,7,0,0,0,0,0,0,0,0,0,0,22,4,0,0,19,96,5,0,0,5,7,0,0,0,0,0,0,0,0,0,0,21,4,0,0,24,192,BanGhe
159,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,31,0,0,0,25,79,2,0,0,1,14,0,0,0,0,0,0,0,0,0,10,63,1,0,0,49,255,13,0,0,0,2,0,0,0,0,0,0,0,0,0,6,23,0,0,0,6,24,BanGhe
255,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,58,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,63,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,227,BanGhe
255,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,58,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,63,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,227,BanGhe
5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,40,0,0,0,84,255,26,0,0,0,20,0,0,0,0,0,0,0,0,0,0,64,0,0,0,51,140,BanGhe
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,BanGhe
168,3,0,0,8,8,0,0,0,0,0,0,0,0,0,0,37,1,0,0,27,101,4,0,0,3,16,0,0,0,0,0,0,0,0,0,9,70,3,0,0,54,255,17,0,0,2,6,0,0,0,0,0,0,0,0,0,7,34,2,0,0,12,30,BanGhe
255,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,45,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,5,1,0,0,4,44,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,6,220,BanGhe
215,0,0,0,29,87,0,0,0,0,0,0,0,0,0,0,90,0,0,0,70,126,1,0,0,1,4,0,0,0,0,0,0,0,0,0,42,98,0,0,0,149,255,83,0,0,0,68,0,0,0,0,0,0,0,0,0,59,237,3,0,0,63,98,BanGhe
255,1,0,0,9,15,0,0,0,0,0,0,0,0,0,0,46,0,0,0,32,119,2,0,0,3,9,0,0,0,0,0,0,0,0,0,21,71,0,0,0,61,212,52,0,0,0,39,0,0,0,0,0,0,0,0,0,34,127,4,0,0,71,174,BanGhe
67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,6,0,0,97,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,147,0,0,0,29,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,BanGhe
255,1,0,0,9,15,0,0,0,0,0,0,0,0,0,0,46,0,0,0,32,119,2,0,0,3,9,0,0,0,0,0,0,0,0,0,21,71,0,0,0,61,212,52,0,0,0,39,0,0,0,0,0,0,0,0,0,34,127,4,0,0,71,174,BanGhe
232,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,41,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,48,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,255,BanGhe
177,4,0,0,29,52,0,0,0,0,0,0,0,0,0,0,64,1,0,0,59,130,2,0,0,3,6,1,0,0,0,0,0,0,0,0,32,96,1,0,0,104,255,58,0,0,6,45,0,0,0,0,0,1,0,0,0,51,118,13,0,0,59,119,BanGhe
243,5,0,0,5,7,0,0,0,0,0,0,0,0,0,0,30,4,0,0,18,91,5,0,0,5,7,0,0,0,0,0,0,0,0,0,1,23,4,0,0,20,93,5,0,0,5,9,0,0,0,0,0,0,0,0,0,1,25,4,0,0,34,255,BanGhe
11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,17,55,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,34,0,0,0,82,255,13,0,0,1,16,0,0,0,0,0,0,0,0,0,0,48,0,0,0,62,154,BanGhe
94,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,39,0,0,0,37,66,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,99,0,0,0,44,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,BanGhe
102,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,38,0,0,0,33,60,1,0,0,0,9,0,0,0,0,0,0,0,0,0,12,93,0,0,0,47,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,BanGhe
102,0,0,0,14,32,0,0,0,0,0,0,0,0,0,0,38,0,0,0,33,60,1,0,0,0,9,0,0,0,0,0,0,0,0,0,12,93,0,0,0,47,255,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,4,BanGhe
255,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,38,5,0,0,22,87,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,22,73,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,23,114,BanGhe
154,1,0,0,8,16,0,0,0,0,0,0,0,0,0,0,34,0,0,0,35,128,5,0,0,1,15,0,0,0,0,0,0,0,0,0,11,79,1,0,0,53,255,14,0,0,0,5,0,0,0,0,0,0,0,0,0,6,29,1,0,0,10,27,BanGhe
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,0,65,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,30,0,0,5,51,16,0,0,0,1,0,0,0,0,0,0,1,0,0,2,45,33,0,0,0,255,244,BanGhe
160,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,25,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,22,1,0,0,31,74,0,0,0,5,1,0,0,0,0,0,0,0,0,0,4,23,1,0,0,74,255,BanGhe
108,3,0,0,17,25,0,0,0,0,0,0,0,0,0,0,38,1,0,0,43,95,3,0,0,2,15,0,0,0,0,0,0,0,0,0,14,98,3,0,0,57,255,14,0,0,1,2,0,0,0,0,0,0,0,0,0,1,14,0,0,0,3,6,BanGhe
255,6,0,0,6,7,0,0,0,0,0,0,0,0,0,0,28,5,0,0,18,102,5,0,0,5,7,0,0,0,0,0,0,0,0,0,0,22,4,0,0,19,96,5,0,0,5,7,0,0,0,0,0,0,0,0,0,0,21,4,0,0,24,191,BanGhe
72,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,8,2,0,0,7,255,43,0,1,5,41,0,0,0,0,0,0,0,0,0,0,12,1,0,0,11,190,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,44,BanGhe
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,46,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,41,0,0,0,81,255,12,0,0,8,15,0,0,0,0,0,0,0,0,0,0,55,5,0,0,46,123,BanGhe
88,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,9,2,0,0,8,255,45,0,1,6,45,0,0,0,0,0,0,0,0,0,0,14,1,0,0,12,191,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,53,BanGhe
88,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,9,2,0,0,8,255,45,0,1,6,45,0,0,0,0,0,0,0,0,0,0,14,1,0,0,12,191,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,53,BanGhe
142,11,0,0,4,16,0,0,0,0,0,0,0,0,0,0,8,3,0,0,9,255,36,0,1,7,39,0,0,0,0,0,0,0,0,0,0,14,2,0,0,14,207,14,0,0,2,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,95,BanGhe
71,10,0,0,8,13,0,0,0,0,0,0,0,0,0,0,8,8,0,0,13,255,42,0,1,11,44,0,0,0,0,0,0,0,0,0,0,16,5,0,0,16,189,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,16,3,0,0,11,43,BanGhe
255,14,0,0,7,11,0,0,0,0,0,0,0,0,0,0,8,7,0,0,8,115,11,0,0,7,11,0,0,0,0,0,0,0,0,0,0,7,6,0,0,9,111,9,0,0,8,12,0,0,0,0,0,0,0,0,0,0,7,5,0,0,11,219,BanGhe
255,8,0,0,4,10,0,0,0,0,0,0,0,0,0,0,10,3,0,0,7,175,32,0,0,5,38,0,0,0,0,0,0,0,0,0,0,8,1,0,0,5,151,10,0,0,1,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,191,BanGhe
255,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,231,BanGhe
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,114,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,169,0,0,0,55,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,1,15,47,BanGhe
255,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,231,BanGhe
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,BanGhe
119,2,0,0,3,2,0,0,0,0,0,0,0,0,0,0,13,3,0,0,14,77,2,0,0,4,3,0,0,0,0,0,0,0,0,0,0,14,3,0,0,18,92,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,15,4,0,0,27,255,BanGhe
255,12,0,0,8,14,0,0,0,0,0,0,0,0,0,0,12,7,0,0,10,185,32,0,0,7,36,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,159,12,0,0,5,12,0,0,0,0,0,0,0,0,0,0,9,4,0,0,12,192,BanGhe
255,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,35,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,34,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,232,BanGhe
116,10,0,0,7,10,0,0,0,1,0,0,0,0,0,0,15,4,0,0,12,255,41,0,3,3,61,2,0,0,0,0,0,0,0,0,0,22,2,0,0,12,221,33,1,1,3,28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,199,BanGhe
219,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,8,2,0,0,5,135,21,0,0,2,29,0,0,0,0,0,0,0,0,0,0,7,1,0,0,4,130,21,0,0,2,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,255,BanGhe
219,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,8,2,0,0,5,135,21,0,0,2,29,0,0,0,0,0,0,0,0,0,0,7,1,0,0,4,130,21,0,0,2,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,255,BanGhe
182,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,15,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,17,58,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,19,2,0,0,29,255,BanGhe
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,143,BanGhe
215,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,BanGhe
111,14,0,0,11,15,0,0,0,1,0,0,0,0,0,0,14,11,0,0,18,255,43,0,2,8,61,2,0,0,0,0,0,0,0,0,0,21,6,0,0,15,225,36,0,1,7,29,0,0,0,0,0,0,0,0,0,0,12,4,0,0,17,205,BanGhe
221,9,0,0,4,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,70,7,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,73,7,0,0,4,10,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,255,BanGhe
15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,34,0,0,0,81,255,24,0,0,0,21,0,0,0,0,0,0,0,0,0,0,60,0,0,0,54,159,BanGhe
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,50,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,24,255,4,0,0,4,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,57,BanGhe
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,51,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,24,255,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,62,BanGhe
72,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,8,2,0,0,7,255,43,0,1,5,41,0,0,0,0,0,0,0,0,0,0,12,1,0,0,11,190,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,44,BanGhe
88,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,9,2,0,0,8,255,45,0,1,6,45,0,0,0,0,0,0,0,0,0,0,14,1,0,0,12,191,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,53,BanGhe
88,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,9,2,0,0,8,255,45,0,1,6,45,0,0,0,0,0,0,0,0,0,0,14,1,0,0,12,191,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,53,BanGhe
142,11,0,0,4,16,0,0,0,0,0,0,0,0,0,0,8,3,0,0,9,255,36,0,1,7,39,0,0,0,0,0,0,0,0,0,0,14,2,0,0,14,207,14,0,0,2,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,95,BanGhe
71,10,0,0,8,13,0,0,0,0,0,0,0,0,0,0,8,8,0,0,13,255,42,0,1,11,44,0,0,0,0,0,0,0,0,0,0,16,5,0,0,16,189,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,16,3,0,0,11,43,BanGhe
255,14,0,0,7,11,0,0,0,0,0,0,0,0,0,0,8,7,0,0,8,115,11,0,0,7,11,0,0,0,0,0,0,0,0,0,0,8,6,0,0,9,111,9,0,0,8,13,0,0,0,0,0,0,0,0,0,0,7,5,0,0,11,219,BanGhe
255,8,0,0,4,10,0,0,0,0,0,0,0,0,0,0,10,3,0,0,7,175,32,0,0,5,38,0,0,0,0,0,0,0,0,0,0,8,1,0,0,5,151,10,0,0,1,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,191,BanGhe
255,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,231,BanGhe
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,73,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,55,225,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,37,0,0,0,59,255,BanGhe
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,11,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,8,143,BanGhe
255,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,47,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,231,BanGhe
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,BanGhe
255,12,0,0,8,14,0,0,0,0,0,0,0,0,0,0,12,7,0,0,10,184,32,0,0,7,36,0,0,0,0,0,0,0,0,0,0,8,4,0,0,8,159,12,0,0,5,12,0,0,0,0,0,0,0,0,0,0,10,4,0,0,12,192,BanGhe
255,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,35,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,34,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,232,BanGhe
116,10,0,0,7,10,0,0,0,1,0,0,0,0,0,0,15,4,0,0,12,255,41,0,3,3,61,2,0,0,0,0,0,0,0,0,0,22,2,0,0,12,221,33,1,1,3,28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,199,BanGhe
219,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,8,2,0,0,5,135,21,0,0,2,29,0,0,0,0,0,0,0,0,0,0,7,1,0,0,4,130,21,0,0,2,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,255,BanGhe
219,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,8,2,0,0,5,135,21,0,0,2,29,0,0,0,0,0,0,0,0,0,0,7,1,0,0,4,130,21,0,0,2,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,255,BanGhe
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198,BanGhe
215,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,BanGhe
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,17,73,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,28,0,0,0,55,225,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,37,0,0,0,59,255,BanGhe
111,14,0,0,11,15,0,0,0,1,0,0,0,0,0,0,14,11,0,0,17,255,43,0,2,8,61,2,0,0,0,0,0,0,0,0,0,21,6,0,0,15,225,37,0,1,7,29,0,0,0,0,0,0,0,0,0,0,12,3,0,0,17,204,BanGhe
222,9,0,0,4,7,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,70,7,0,0,3,8,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,73,7,0,0,4,10,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,255,BanGhe
72,6,0,0,4,6,0,0,0,0,0,0,0,0,0,0,8,2,0,0,7,255,43,0,1,5,41,0,0,0,0,0,0,0,0,0,0,12,1,0,0,11,190,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,9,44,BanGhe
88,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,9,2,0,0,8,255,45,0,1,6,45,0,0,0,0,0,0,0,0,0,0,14,1,0,0,12,191,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,53,BanGhe
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,51,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,24,255,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,62,BanGhe
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,43,143,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,56,0,0,0,25,255,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,18,1,0,0,13,114,BanGhe
88,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,9,2,0,0,8,255,45,0,1,6,45,0,0,0,0,0,0,0,0,0,0,14,1,0,0,12,191,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,53,BanGhe
142,11,0,0,4,16,0,0,0,0,0,0,0,0,0,0,8,3,0,0,9,255,36,0,1,7,39,0,0,0,0,0,0,0,0,0,0,14,2,0,0,14,207,14,0,0,2,10,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,95,BanGhe
71,10,0,0,8,13,0,0,0,0,0,0,0,0,0,0,9,8,0,0,13,255,42,0,1,11,44,0,0,0,0,0,0,0,0,0,0,16,5,0,0,16,189,10,0,0,4,4,0,0,0,0,0,0,0,0,0,0,16,3,0,0,11,43,BanGhe
255,14,0,0,7,12,0,0,0,0,0,0,0,0,0,0,8,7,0,0,8,115,11,0,0,7,11,0,0,0,0,0,0,0,0,0,0,8,6,0,0,9,111,9,0,0,8,13,0,0,0,0,0,0,0,0,0,0,7,5,0,0,11,219,BanGhe
